day_of_week,hour_of_day,category,items_count
0,2,specialty cheeses,0
0,3,baking ingredients,0
0,3,fresh herbs,0
0,8,frozen breakfast,3
0,15,prepared meals,2
0,10,nuts seeds dried fruit,6
0,19,honeys syrups nectars,2
0,12,missing,11
0,13,canned meat seafood,3
0,13,frozen breakfast,7
0,13,muscles joints pain relief,0
0,13,tea,4
0,14,frozen breakfast,8
0,0,bakery desserts,1
0,0,packaged seafood,0
0,9,protein meal replacements,2
0,22,condiments,2
0,22,granola,0
0,20,fresh fruits,28
0,15,beauty,0
0,16,cat food care,3
0,10,days_since_prior_order,1319
0,10,fruit vegetable snacks,9
0,10,white wines,0
0,18,packaged meat,0
0,19,doughs gelatins bake mixes,2
0,19,facial care,0
0,12,hot cereal pancake mixes,4
0,0,other,0
0,0,protein meal replacements,0
0,5,bakery desserts,0
0,7,frozen meals,3
0,20,frozen meat seafood,2
0,2,bulk dried fruits vegetables,0
0,2,shave needs,0
0,3,bulk dried fruits vegetables,0
0,8,air fresheners candles,1
0,17,honeys syrups nectars,1
0,19,packaged poultry,3
0,21,frozen breads doughs,0
0,9,hot cereal pancake mixes,5
0,1,cat food care,0
0,23,hair care,0
0,22,other creams cheeses,2
0,22,pasta sauce,0
0,22,pickled goods olives,0
0,5,energy sports drinks,0
0,5,soup broth bouillon,0
0,7,breakfast bakery,4
0,7,other,0
0,7,seafood counter,0
0,20,laundry,1
0,20,packaged meat,2
0,2,more household,0
0,3,eggs,0
0,8,breakfast bakery,2
0,15,tofu meat alternatives,7
0,18,packaged seafood,0
0,19,lunch meat,3
0,12,canned meals beans,12
0,9,beers coolers,0
0,22,more household,0
0,3,poultry counter,0
0,8,refrigerated pudding desserts,0
0,10,packaged cheese,38
0,17,specialty wines champagnes,0
0,12,digestion,1
0,11,crackers,17
0,13,first aid,1
0,13,oils vinegars,7
0,13,packaged meat,1
0,21,canned fruit applesauce,3
0,9,pickled goods olives,2
0,9,plates bowls cups flatware,1
0,23,bulk dried fruits vegetables,0
0,23,cookies cakes,3
0,7,days_since_prior_order,148
0,7,asian foods,1
0,18,indian foods,1
0,19,other creams cheeses,3
0,12,frozen breakfast,5
0,13,cocoa drink mixes,1
0,21,salad dressing toppings,1
0,0,plates bowls cups flatware,0
0,1,preserved dips spreads,0
0,6,indian foods,0
0,5,shave needs,0
0,20,baking supplies decor,1
0,20,buns rolls,4
0,2,feminine care,0
0,2,soy lactosefree,2
0,3,spirits,0
0,8,body lotions soap,1
0,10,bakery desserts,1
0,10,grains rice dried goods,3
0,18,hot cereal pancake mixes,1
0,14,bulk dried fruits vegetables,0
0,0,oral hygiene,0
0,9,baby accessories,0
0,9,deodorants,2
0,1,butter,1
0,5,hot cereal pancake mixes,1
0,20,specialty wines champagnes,0
0,2,canned jarred vegetables,0
0,8,fresh herbs,4
0,10,salad dressing toppings,1
0,18,lunch meat,7
0,12,fresh pasta,2
0,14,crackers,14
0,0,popcorn jerky,1
0,0,seafood counter,0
0,1,instant foods,0
0,6,frozen appetizers sides,1
0,23,kosher foods,0
0,22,nuts seeds dried fruit,1
0,5,fresh pasta,0
0,2,cocoa drink mixes,0
0,16,facial care,1
0,16,red wines,0
0,21,frozen juice,0
0,21,hot dogs bacon sausage,1
0,0,nuts seeds dried fruit,1
0,9,coffee,4
0,9,mint gum,0
0,6,cat food care,0
0,6,frozen produce,0
0,6,packaged vegetables fruits,4
0,23,condiments,0
0,23,red wines,0
0,7,fresh dips tapenades,6
0,3,missing,0
0,8,feminine care,2
0,15,chips pretzels,21
0,16,body lotions soap,5
0,16,canned fruit applesauce,4
0,10,energy granola bars,19
0,11,baking ingredients,7
0,21,meat counter,2
0,21,packaged vegetables fruits,12
0,14,deodorants,1
0,1,bakery desserts,1
0,23,dry pasta,1
0,3,ice cream ice,1
0,8,chips pretzels,10
0,10,fresh herbs,21
0,17,granola,3
0,14,packaged produce,9
0,14,spices seasonings,4
0,23,bakery desserts,0
0,23,hot dogs bacon sausage,1
0,22,cream,0
0,7,refrigerated,4
0,20,asian foods,1
0,20,specialty cheeses,0
0,2,skin care,0
0,8,frozen meat seafood,2
0,15,popcorn jerky,4
0,18,poultry counter,2
0,19,juice nectars,5
0,13,paper goods,15
0,14,days_since_prior_order,1625
0,1,breakfast bakery,0
0,1,canned meals beans,0
0,1,fresh herbs,0
0,1,kosher foods,0
0,23,nuts seeds dried fruit,1
0,5,food storage,0
0,7,kitchen supplies,0
0,15,cold flu allergy,0
0,16,candy chocolate,8
0,10,tea,2
0,18,fresh herbs,7
0,18,frozen breakfast,1
0,17,instant foods,15
0,17,lunch meat,12
0,19,protein meal replacements,1
0,12,baby bath body care,0
0,11,missing,3
0,14,food storage,1
0,9,cream,9
0,9,eggs,9
0,1,eye ear care,0
0,23,specialty cheeses,0
0,5,eye ear care,0
0,7,bread,4
0,2,red wines,0
0,2,yogurt,0
0,3,packaged vegetables fruits,4
0,3,refrigerated pudding desserts,0
0,10,pickled goods olives,3
0,10,popcorn jerky,4
0,18,frozen appetizers sides,5
0,18,shave needs,0
0,17,canned meat seafood,2
0,12,body lotions soap,1
0,11,frozen produce,21
0,13,canned fruit applesauce,3
0,21,canned jarred vegetables,1
0,21,first aid,0
0,14,kosher foods,0
0,0,hot dogs bacon sausage,1
0,0,lunch meat,1
0,9,seafood counter,0
0,6,shave needs,0
0,22,salad dressing toppings,0
0,2,baby accessories,0
0,2,fruit vegetable snacks,0
0,8,indian foods,0
0,8,packaged cheese,11
0,16,butter,11
0,10,baby bath body care,0
0,11,packaged seafood,0
0,21,food storage,0
0,1,meat counter,1
0,6,prepared soups salads,0
0,5,butter,0
0,7,digestion,0
0,16,poultry counter,8
0,10,plates bowls cups flatware,2
0,18,plates bowls cups flatware,0
0,17,dry pasta,6
0,17,poultry counter,5
0,11,air fresheners candles,1
0,21,granola,0
0,14,beauty,0
0,9,dog food care,0
0,1,more household,0
0,6,fresh dips tapenades,2
0,23,bulk grains rice dried goods,0
0,22,cocoa drink mixes,0
0,22,other,0
0,22,skin care,0
0,5,fresh fruits,17
0,20,chips pretzels,3
0,20,lunch meat,6
0,20,spreads,3
0,3,spreads,0
0,15,breakfast bars pastries,2
0,15,soy lactosefree,16
0,16,crackers,24
0,19,prepared meals,1
0,19,spices seasonings,3
0,21,body lotions soap,0
0,0,ice cream toppings,0
0,9,facial care,0
0,22,fresh vegetables,26
0,7,laundry,0
0,2,kosher foods,0
0,15,white wines,0
0,16,buns rolls,7
0,16,chips pretzels,33
0,16,pasta sauce,12
0,17,deodorants,0
0,14,breakfast bakery,6
0,14,butter,3
0,0,meat counter,1
0,9,butter,9
0,23,cream,2
0,22,breakfast bakery,3
0,22,fresh herbs,1
0,7,more household,0
0,7,trash bags liners,0
0,20,fresh pasta,0
0,20,oils vinegars,0
0,2,buns rolls,0
0,16,preserved dips spreads,6
0,10,dry pasta,8
0,18,dish detergents,1
0,18,frozen produce,8
0,11,digestion,0
0,13,eye ear care,1
0,21,days_since_prior_order,302
0,14,candy chocolate,7
0,14,juice nectars,11
0,14,kitchen supplies,0
0,0,asian foods,0
0,0,canned meat seafood,0
0,0,cereal,0
0,1,baking supplies decor,0
0,6,oils vinegars,3
0,23,cereal,1
0,22,frozen dessert,0
0,7,specialty wines champagnes,0
0,3,baby food formula,0
0,3,frozen produce,0
0,16,energy sports drinks,5
0,16,packaged seafood,0
0,19,cream,4
0,12,eye ear care,1
0,11,water seltzer sparkling water,23
0,13,fresh vegetables,137
0,13,missing,3
0,0,honeys syrups nectars,0
0,9,frozen breads doughs,0
0,6,condiments,0
0,22,energy granola bars,1
0,7,soap,0
0,20,energy granola bars,5
0,2,bulk grains rice dried goods,0
0,3,ice cream toppings,0
0,10,fresh pasta,3
0,17,candy chocolate,2
0,17,tea,12
0,21,pasta sauce,1
0,9,refrigerated,7
0,1,cookies cakes,0
0,6,frozen breakfast,2
0,22,oral hygiene,4
0,7,bulk dried fruits vegetables,0
0,20,butter,2
0,8,cleaning products,0
0,15,missing,5
0,16,oils vinegars,7
0,18,marinades meat preparation,0
0,17,skin care,0
0,12,air fresheners candles,0
0,12,frozen breads doughs,1
0,12,water seltzer sparkling water,18
0,11,preserved dips spreads,2
0,14,indian foods,4
0,14,popcorn jerky,4
0,9,breakfast bakery,6
0,9,condiments,5
0,9,kosher foods,0
0,9,specialty cheeses,3
0,23,cleaning products,3
0,5,cream,0
0,5,eggs,2
0,5,frozen dessert,0
0,20,plates bowls cups flatware,0
0,16,baby food formula,8
0,10,energy sports drinks,0
0,18,trash bags liners,0
0,19,paper goods,4
0,12,butter,16
0,13,baking ingredients,9
0,13,canned jarred vegetables,10
0,13,honeys syrups nectars,2
0,14,milk,32
0,9,canned jarred vegetables,7
0,9,other,0
0,1,days_since_prior_order,96
0,23,frozen meat seafood,0
0,20,eggs,8
0,8,lunch meat,6
0,8,muscles joints pain relief,0
0,18,water seltzer sparkling water,12
0,17,frozen juice,0
0,11,oils vinegars,10
0,13,dog food care,0
0,0,shave needs,0
0,9,chips pretzels,22
0,6,hair care,0
0,23,cocoa drink mixes,0
0,22,poultry counter,0
0,5,pickled goods olives,0
0,20,frozen produce,3
0,20,trash bags liners,0
0,8,frozen produce,12
0,15,canned jarred vegetables,5
0,10,other creams cheeses,11
0,18,soft drinks,2
0,19,tortillas flat bread,2
0,12,energy sports drinks,5
0,0,beers coolers,0
0,0,packaged meat,0
0,1,energy granola bars,0
0,1,energy sports drinks,0
0,23,fresh dips tapenades,0
0,22,bakery desserts,0
0,2,cat food care,0
0,2,white wines,0
0,3,breakfast bakery,1
0,8,coffee,3
0,8,deodorants,0
0,15,poultry counter,6
0,18,frozen dessert,1
0,17,preserved dips spreads,1
0,19,fresh dips tapenades,6
0,13,dish detergents,2
0,13,eggs,14
0,6,baby food formula,1
0,23,frozen appetizers sides,0
0,23,fruit vegetable snacks,2
0,23,spirits,0
0,22,hot cereal pancake mixes,0
0,2,beers coolers,0
0,3,canned meals beans,0
0,8,milk,13
0,16,marinades meat preparation,5
0,10,packaged meat,3
0,18,baby bath body care,0
0,19,baking ingredients,4
0,13,popcorn jerky,3
0,14,spirits,1
0,0,granola,0
0,9,poultry counter,3
0,1,canned jarred vegetables,1
0,6,lunch meat,2
0,22,fruit vegetable snacks,1
0,5,frozen appetizers sides,0
0,7,juice nectars,0
0,2,digestion,0
0,10,cream,8
0,18,bakery desserts,1
0,18,missing,4
0,17,bakery desserts,0
0,11,baking supplies decor,0
0,11,coffee,6
0,11,protein meal replacements,2
0,21,bulk grains rice dried goods,0
0,0,breakfast bars pastries,0
0,1,soft drinks,0
0,22,instant foods,1
0,20,facial care,0
0,8,dry pasta,5
0,8,tofu meat alternatives,1
0,15,seafood counter,3
0,16,days_since_prior_order,1359
0,16,baby bath body care,0
0,10,frozen dessert,1
0,17,hot dogs bacon sausage,11
0,19,white wines,0
0,12,soup broth bouillon,13
0,12,spirits,1
0,14,pasta sauce,7
0,14,prepared soups salads,3
0,23,fresh pasta,0
0,22,soap,0
0,5,diapers wipes,0
0,7,coffee,0
0,3,baby accessories,0
0,3,frozen meat seafood,0
0,15,bakery desserts,2
0,15,fresh dips tapenades,5
0,16,cocoa drink mixes,1
0,11,chips pretzels,16
0,13,cream,10
0,14,energy granola bars,14
0,9,frozen produce,10
0,6,canned meat seafood,0
0,6,packaged meat,1
0,23,frozen breads doughs,0
0,22,tofu meat alternatives,1
0,20,dish detergents,0
0,2,facial care,0
0,3,specialty cheeses,0
0,15,baby food formula,3
0,18,frozen pizza,6
0,17,air fresheners candles,0
0,12,prepared soups salads,1
0,11,frozen breakfast,10
0,11,packaged vegetables fruits,78
0,14,baby accessories,1
0,0,eye ear care,0
0,0,missing,0
0,0,pasta sauce,0
0,9,bulk grains rice dried goods,2
0,1,ice cream ice,0
0,6,frozen breads doughs,0
0,7,eye ear care,0
0,7,packaged poultry,0
0,20,breakfast bakery,2
0,3,eye ear care,0
0,3,first aid,0
0,8,kitchen supplies,0
0,16,doughs gelatins bake mixes,3
0,16,specialty cheeses,6
0,18,dry pasta,6
0,17,frozen vegan vegetarian,7
0,17,kosher foods,1
0,19,food storage,1
0,12,deodorants,2
0,13,salad dressing toppings,8
0,21,hair care,0
0,14,fresh fruits,134
0,9,trash bags liners,0
0,1,latino foods,0
0,6,coffee,1
0,23,frozen produce,1
0,22,vitamins supplements,0
0,7,first aid,0
0,7,fruit vegetable snacks,1
0,2,coffee,0
0,2,packaged produce,0
0,15,grains rice dried goods,2
0,15,honeys syrups nectars,3
0,10,condiments,6
0,19,candy chocolate,2
0,19,cleaning products,4
0,11,fruit vegetable snacks,6
0,0,white wines,0
0,1,coffee,2
0,1,dog food care,0
0,23,bread,2
0,23,lunch meat,2
0,22,baking supplies decor,0
0,22,frozen vegan vegetarian,0
0,5,body lotions soap,0
0,20,granola,1
0,20,salad dressing toppings,0
0,2,doughs gelatins bake mixes,1
0,3,hot cereal pancake mixes,0
0,15,doughs gelatins bake mixes,2
0,16,beers coolers,0
0,10,hot cereal pancake mixes,1
0,18,ice cream ice,13
0,17,laundry,4
0,17,soft drinks,10
0,17,tofu meat alternatives,0
0,13,cleaning products,6
0,13,packaged poultry,3
0,21,fresh herbs,2
0,14,tea,6
0,0,bulk grains rice dried goods,0
0,0,tea,0
0,9,shave needs,0
0,23,frozen meals,2
0,22,canned meat seafood,1
0,22,frozen appetizers sides,1
0,22,honeys syrups nectars,1
0,20,deodorants,0
0,2,beauty,0
0,8,trail mix snack mix,0
0,10,asian foods,3
0,10,frozen produce,31
0,17,fresh vegetables,111
0,19,soup broth bouillon,5
0,21,laundry,0
0,0,frozen appetizers sides,1
0,9,soy lactosefree,12
0,1,frozen dessert,0
0,5,dish detergents,1
0,7,ice cream toppings,0
0,2,asian foods,0
0,8,doughs gelatins bake mixes,1
0,8,soup broth bouillon,6
0,18,cat food care,1
0,17,packaged poultry,3
0,19,bulk dried fruits vegetables,0
0,12,specialty cheeses,3
0,11,dog food care,2
0,11,frozen pizza,5
0,13,bulk grains rice dried goods,0
0,21,shave needs,0
0,9,dish detergents,2
0,6,other,0
0,23,yogurt,4
0,5,spreads,1
0,7,oils vinegars,2
0,20,digestion,0
0,3,hot dogs bacon sausage,0
0,15,refrigerated pudding desserts,1
0,17,salad dressing toppings,2
0,12,diapers wipes,0
0,12,soap,0
0,21,diapers wipes,0
0,14,yogurt,53
0,9,air fresheners candles,0
0,22,frozen breads doughs,0
0,5,ice cream ice,1
0,5,latino foods,0
0,7,marinades meat preparation,0
0,2,prepared meals,0
0,3,digestion,0
0,15,digestion,1
0,10,breakfast bars pastries,1
0,10,packaged poultry,4
0,17,water seltzer sparkling water,22
0,19,marinades meat preparation,2
0,19,soap,0
0,14,packaged poultry,5
0,1,bread,0
0,23,ice cream toppings,0
0,23,more household,0
0,7,hot dogs bacon sausage,1
0,20,packaged seafood,0
0,2,fresh fruits,1
0,8,cold flu allergy,2
0,8,laundry,1
0,8,meat counter,1
0,16,cereal,11
0,16,spreads,2
0,10,diapers wipes,0
0,18,butter,5
0,18,spices seasonings,1
0,17,eye ear care,1
0,12,packaged cheese,31
0,13,facial care,0
0,21,eye ear care,0
0,14,canned meat seafood,1
0,0,fresh dips tapenades,0
0,1,ice cream toppings,0
0,6,white wines,0
0,23,laundry,0
0,5,hair care,0
0,2,grains rice dried goods,0
0,3,oils vinegars,0
0,15,bulk dried fruits vegetables,0
0,19,bakery desserts,0
0,14,ice cream ice,22
0,9,canned meat seafood,2
0,23,oils vinegars,0
0,22,laundry,1
0,16,cold flu allergy,0
0,10,ice cream toppings,0
0,10,kosher foods,1
0,17,days_since_prior_order,1296
0,11,beers coolers,0
0,11,dish detergents,7
0,21,bread,2
0,14,instant foods,7
0,0,eggs,0
0,0,vitamins supplements,0
0,6,mint gum,0
0,23,baby accessories,0
0,22,frozen meat seafood,0
0,7,crackers,3
0,7,soy lactosefree,2
0,3,tofu meat alternatives,0
0,8,baking supplies decor,0
0,10,cereal,9
0,18,seafood counter,0
0,12,packaged vegetables fruits,80
0,12,trash bags liners,5
0,11,grains rice dried goods,3
0,13,ice cream toppings,0
0,13,indian foods,1
0,13,poultry counter,6
0,21,marinades meat preparation,1
0,14,eggs,14
0,0,doughs gelatins bake mixes,0
0,1,condiments,1
0,1,dish detergents,0
0,6,protein meal replacements,0
0,6,spirits,0
0,22,frozen breakfast,2
0,20,frozen pizza,0
0,3,protein meal replacements,0
0,8,marinades meat preparation,1
0,15,deodorants,0
0,16,soap,2
0,10,fresh fruits,105
0,18,specialty wines champagnes,0
0,17,frozen dessert,1
0,11,muscles joints pain relief,2
0,0,poultry counter,0
0,6,grains rice dried goods,0
0,7,honeys syrups nectars,1
0,7,preserved dips spreads,0
0,2,meat counter,0
0,3,cold flu allergy,0
0,15,frozen produce,20
0,15,ice cream toppings,3
0,16,frozen appetizers sides,2
0,10,butter,8
0,19,body lotions soap,2
0,19,frozen meat seafood,0
0,13,air fresheners candles,4
0,21,fresh vegetables,43
0,21,refrigerated,0
0,14,cold flu allergy,0
0,0,indian foods,0
0,9,diapers wipes,0
0,9,food storage,1
0,1,soap,0
0,23,packaged poultry,0
0,23,refrigerated,1
0,22,canned fruit applesauce,0
0,7,mint gum,0
0,2,dry pasta,0
0,8,soap,0
0,16,yogurt,43
0,18,fresh dips tapenades,9
0,12,soy lactosefree,27
0,21,facial care,0
0,14,marinades meat preparation,3
0,14,meat counter,2
0,0,prepared soups salads,0
0,9,packaged cheese,19
0,23,fresh fruits,18
0,22,latino foods,0
0,2,butter,0
0,3,cream,1
0,8,nuts seeds dried fruit,2
0,15,hair care,1
0,17,soup broth bouillon,11
0,11,buns rolls,7
0,14,canned jarred vegetables,10
0,14,first aid,0
0,9,refrigerated pudding desserts,0
0,1,shave needs,0
0,5,baking ingredients,2
0,20,spirits,0
0,8,diapers wipes,0
0,8,frozen meals,7
0,15,canned meat seafood,3
0,15,crackers,13
0,10,baby accessories,0
0,10,chips pretzels,22
0,10,prepared meals,3
0,18,latino foods,2
0,18,laundry,3
0,17,frozen appetizers sides,7
0,17,frozen breads doughs,1
0,19,shave needs,2
0,11,dry pasta,12
0,13,more household,0
0,13,soft drinks,11
0,14,pickled goods olives,1
0,0,bulk dried fruits vegetables,0
0,9,days_since_prior_order,1059
0,9,specialty wines champagnes,1
0,1,eggs,0
0,6,ice cream ice,0
0,22,spirits,0
0,5,condiments,0
0,5,instant foods,0
0,5,plates bowls cups flatware,0
0,7,poultry counter,2
0,20,hot cereal pancake mixes,2
0,20,more household,0
0,20,packaged produce,2
0,2,packaged vegetables fruits,0
0,2,soup broth bouillon,0
0,3,chips pretzels,1
0,3,refrigerated,1
0,15,lunch meat,13
0,10,canned meals beans,6
0,18,cream,2
0,17,fresh pasta,2
0,19,asian foods,2
0,19,laundry,1
0,12,poultry counter,6
0,14,ice cream toppings,0
0,14,laundry,1
0,14,shave needs,1
0,9,honeys syrups nectars,0
0,1,frozen pizza,0
0,6,specialty wines champagnes,0
0,22,candy chocolate,2
0,22,kosher foods,0
0,22,packaged seafood,0
0,5,lunch meat,0
0,2,energy sports drinks,0
0,2,water seltzer sparkling water,2
0,3,cereal,0
0,8,asian foods,3
0,15,frozen pizza,8
0,16,seafood counter,0
0,10,breakfast bakery,5
0,17,refrigerated,15
0,11,plates bowls cups flatware,2
0,14,preserved dips spreads,2
0,0,digestion,0
0,9,tofu meat alternatives,1
0,23,canned fruit applesauce,2
0,23,canned meals beans,2
0,20,bread,4
0,2,mint gum,0
0,2,protein meal replacements,0
0,8,spreads,5
0,10,frozen breads doughs,0
0,12,food storage,1
0,11,pickled goods olives,7
0,11,vitamins supplements,1
0,13,days_since_prior_order,1546
0,21,energy sports drinks,0
0,14,coffee,8
0,0,dog food care,0
0,1,doughs gelatins bake mixes,0
0,6,fresh herbs,2
0,23,packaged cheese,4
0,5,asian foods,0
0,20,energy sports drinks,0
0,2,breakfast bakery,0
0,2,spreads,0
0,16,frozen breakfast,4
0,18,specialty cheeses,2
0,18,spreads,6
0,17,buns rolls,2
0,17,facial care,0
0,17,first aid,0
0,19,days_since_prior_order,525
0,12,lunch meat,15
0,12,packaged poultry,3
0,21,feminine care,0
0,6,cocoa drink mixes,0
0,6,soup broth bouillon,2
0,22,cookies cakes,2
0,22,packaged vegetables fruits,4
0,5,cat food care,0
0,5,frozen pizza,0
0,2,days_since_prior_order,66
0,3,spices seasonings,0
0,3,yogurt,1
0,8,food storage,1
0,15,frozen meat seafood,2
0,10,digestion,3
0,10,dog food care,0
0,11,cat food care,1
0,11,cereal,16
0,11,red wines,0
0,21,beers coolers,0
0,21,seafood counter,0
0,14,skin care,0
0,9,frozen vegan vegetarian,0
0,1,oils vinegars,2
0,6,doughs gelatins bake mixes,0
0,7,beers coolers,0
0,7,frozen pizza,3
0,20,soy lactosefree,10
0,15,paper goods,9
0,10,granola,5
0,11,trash bags liners,1
0,21,lunch meat,1
0,21,mint gum,0
0,9,yogurt,26
0,6,baking supplies decor,0
0,23,baking ingredients,0
0,20,missing,1
0,20,water seltzer sparkling water,3
0,3,frozen juice,0
0,3,specialty wines champagnes,0
0,3,tea,0
0,15,indian foods,0
0,15,tea,6
0,10,packaged produce,7
0,17,baking supplies decor,0
0,19,more household,0
0,13,white wines,0
0,21,crackers,1
0,21,poultry counter,3
0,21,soap,2
0,14,bulk grains rice dried goods,2
0,14,digestion,1
0,0,fresh herbs,1
0,9,canned fruit applesauce,0
0,23,canned jarred vegetables,0
0,23,spreads,1
0,5,fresh dips tapenades,0
0,20,other creams cheeses,2
0,2,baking supplies decor,0
0,3,pasta sauce,1
0,8,packaged poultry,2
0,8,pickled goods olives,3
0,16,other,3
0,18,baking ingredients,7
0,18,beers coolers,0
0,11,frozen vegan vegetarian,11
0,13,diapers wipes,3
0,13,spirits,0
0,13,trash bags liners,1
0,21,frozen dessert,0
0,14,soup broth bouillon,10
0,1,tofu meat alternatives,0
0,6,water seltzer sparkling water,2
0,23,cold flu allergy,0
0,23,specialty wines champagnes,0
0,5,yogurt,3
0,20,bakery desserts,0
0,20,tortillas flat bread,3
0,2,frozen meat seafood,0
0,2,frozen pizza,0
0,3,kosher foods,0
0,15,trash bags liners,0
0,16,fruit vegetable snacks,7
0,10,food storage,2
0,17,cereal,6
0,17,frozen meals,12
0,19,kosher foods,0
0,12,baking ingredients,17
0,12,bread,13
0,11,ice cream toppings,1
0,13,refrigerated,16
0,9,frozen pizza,5
0,1,popcorn jerky,0
0,1,skin care,0
0,5,specialty wines champagnes,0
0,3,latino foods,0
0,15,water seltzer sparkling water,18
0,12,frozen juice,1
0,12,refrigerated pudding desserts,1
0,21,vitamins supplements,1
0,14,air fresheners candles,0
0,1,frozen produce,0
